customer_id,age,age_group,gender,education,employment_status,marital_status,city_tier,occupation,customer_since,customer_tenure_years,income_band
CUST-00207,75,65+,Male,Doctorate,Employed,Single,Tier 2,Healthcare,2024-05-13,1.63,High (>$10k)
CUST-00208,72,65+,Female,Bachelor'S,Employed,Widowed,Tier 2,Retail/Hospitality,2020-11-08,5.14,Middle ($2.5k-$6k)
CUST-00209,45,35-49,Female,Bachelor'S,Employed,Single,Tier 3,Finance/Banking,2022-08-19,3.37,Upper-Middle ($6k-$10k)
CUST-00210,42,35-49,Male,Associate,Employed,Single,Tier 3,Trades/Manufacturing,2020-09-18,5.28,Upper-Middle ($6k-$10k)
CUST-00211,56,50-64,Male,High School,Employed,Divorced,Tier 1,Healthcare,2020-05-07,5.65,Middle ($2.5k-$6k)
CUST-00212,50,50-64,Female,Associate,Employed,Married,Tier 2,Finance/Banking,2024-04-27,1.68,Upper-Middle ($6k-$10k)
CUST-00213,18,18-24,Female,Bachelor'S,Student,Married,Tier 3,Student,2019-06-08,6.57,Low (<$2.5k)
CUST-00214,74,65+,Female,High School,Self-Employed,Single,Tier 3,Healthcare,2021-06-28,4.51,Middle ($2.5k-$6k)
CUST-00215,44,35-49,Male,High School,Employed,Married,Tier 1,Software/Tech,2020-04-28,5.68,Middle ($2.5k-$6k)
CUST-00216,74,65+,Male,Bachelor'S,Employed,Married,Tier 2,Finance/Banking,2023-08-21,2.36,Upper-Middle ($6k-$10k)
CUST-00217,69,65+,Female,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2021-01-23,4.94,Upper-Middle ($6k-$10k)
CUST-00218,30,25-34,Female,High School,Employed,Single,Tier 2,Education,2023-01-07,2.98,Low (<$2.5k)
CUST-00219,58,50-64,Male,Bachelor'S,Employed,Married,Tier 3,Education,2023-10-07,2.23,Upper-Middle ($6k-$10k)
CUST-00220,20,18-24,Female,Master'S,Student,Married,Tier 2,Student,2018-04-22,7.69,Low (<$2.5k)
CUST-00221,56,50-64,Male,Bachelor'S,Employed,Married,Tier 2,Retail/Hospitality,2024-10-07,1.23,Upper-Middle ($6k-$10k)
CUST-00222,23,18-24,Male,Master'S,Self-Employed,Married,Tier 3,Software/Tech,2020-07-23,5.44,Upper-Middle ($6k-$10k)
CUST-00223,25,25-34,Male,Master'S,Employed,Married,Tier 2,Education,2023-08-06,2.4,Upper-Middle ($6k-$10k)
CUST-00224,44,35-49,Male,High School,Employed,Married,Tier 1,Software/Tech,2021-04-17,4.71,Middle ($2.5k-$6k)
CUST-00225,26,25-34,Female,High School,Employed,Married,Tier 2,Other,2019-07-11,6.48,Low (<$2.5k)
CUST-00226,54,50-64,Male,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2019-04-04,6.74,Upper-Middle ($6k-$10k)
CUST-00227,50,50-64,Male,Bachelor'S,Self-Employed,Divorced,Tier 2,Healthcare,2018-02-10,7.89,Upper-Middle ($6k-$10k)
CUST-00228,68,65+,Female,Bachelor'S,Retired,Married,Tier 1,Retired,2018-07-16,7.46,Upper-Middle ($6k-$10k)
CUST-00229,59,50-64,Female,Associate,Employed,Married,Tier 1,Finance/Banking,2022-01-11,3.97,Upper-Middle ($6k-$10k)
CUST-00230,61,50-64,Female,Bachelor'S,Self-Employed,Married,Tier 1,Healthcare,2022-02-16,3.87,Middle ($2.5k-$6k)
CUST-00231,41,35-49,Female,High School,Employed,Single,Tier 2,Management/Executive,2024-09-22,1.27,Middle ($2.5k-$6k)
CUST-00232,32,25-34,Male,Doctorate,Employed,Married,Tier 3,Healthcare,2020-04-15,5.71,High (>$10k)
CUST-00233,71,65+,Female,High School,Retired,Divorced,Tier 1,Retired,2019-07-13,6.47,Middle ($2.5k-$6k)
CUST-00234,49,35-49,Female,Master'S,Unemployed,Single,Tier 3,Unemployed,2020-03-02,5.83,Low (<$2.5k)
CUST-00235,49,35-49,Female,High School,Employed,Married,Tier 2,Finance/Banking,2023-11-24,2.1,Middle ($2.5k-$6k)
CUST-00236,41,35-49,Male,High School,Employed,Single,Tier 3,Other,2023-11-03,2.16,Middle ($2.5k-$6k)
CUST-00237,58,50-64,Male,High School,Self-Employed,Married,Tier 3,Software/Tech,2022-05-13,3.64,Upper-Middle ($6k-$10k)
CUST-00238,69,65+,Female,Doctorate,Self-Employed,Married,Tier 1,Retail/Hospitality,2020-03-05,5.82,High (>$10k)
CUST-00239,66,65+,Male,High School,Retired,Married,Tier 3,Retired,2018-10-24,7.19,Middle ($2.5k-$6k)
CUST-00240,66,65+,Female,Bachelor'S,Retired,Single,Tier 2,Retired,2018-11-26,7.1,Upper-Middle ($6k-$10k)
CUST-00241,75,65+,Female,Master'S,Retired,Married,Tier 2,Retired,2021-04-09,4.73,Upper-Middle ($6k-$10k)
CUST-00242,69,65+,Female,Bachelor'S,Employed,Single,Tier 2,Healthcare,2024-12-12,1.05,Middle ($2.5k-$6k)
CUST-00243,29,25-34,Female,Associate,Employed,Married,Tier 1,Trades/Manufacturing,2021-04-15,4.71,Middle ($2.5k-$6k)
CUST-00244,56,50-64,Female,Doctorate,Employed,Married,Tier 2,Finance/Banking,2019-01-25,6.93,High (>$10k)
CUST-00245,19,18-24,Male,Master'S,Employed,Married,Tier 1,Management/Executive,2023-07-02,2.5,Upper-Middle ($6k-$10k)
CUST-00246,20,18-24,Female,Bachelor'S,Student,Single,Tier 2,Student,2019-08-06,6.4,Low (<$2.5k)
CUST-00247,66,65+,Female,Bachelor'S,Retired,Married,Tier 2,Retired,2024-04-21,1.69,Middle ($2.5k-$6k)
CUST-00248,54,50-64,Male,Doctorate,Employed,Married,Tier 2,Healthcare,2024-02-04,1.91,High (>$10k)
CUST-00249,66,65+,Male,Doctorate,Retired,Married,Tier 2,Retired,2024-03-11,1.81,High (>$10k)
CUST-00250,73,65+,Male,Bachelor'S,Retired,Married,Tier 3,Retired,2018-12-08,7.06,Upper-Middle ($6k-$10k)
CUST-00251,34,25-34,Female,Master'S,Employed,Single,Tier 3,Finance/Banking,2024-01-08,1.98,Upper-Middle ($6k-$10k)
CUST-00252,66,65+,Male,Associate,Retired,Divorced,Tier 2,Retired,2021-07-17,4.46,Middle ($2.5k-$6k)
CUST-00253,19,18-24,Female,Associate,Student,Married,Tier 2,Student,2021-09-14,4.3,Low (<$2.5k)
CUST-00254,19,18-24,Male,High School,Student,Married,Tier 1,Student,2023-11-27,2.09,Low (<$2.5k)
CUST-00255,45,35-49,Male,High School,Self-Employed,Divorced,Tier 3,Healthcare,2024-03-31,1.75,Middle ($2.5k-$6k)
CUST-00256,71,65+,Female,Bachelor'S,Retired,Single,Tier 3,Retired,2021-08-01,4.42,Middle ($2.5k-$6k)
CUST-00257,40,35-49,Male,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2022-07-27,3.43,Upper-Middle ($6k-$10k)
CUST-00258,54,50-64,Female,High School,Self-Employed,Married,Tier 2,Other,2020-05-10,5.64,Middle ($2.5k-$6k)
CUST-00259,49,35-49,Female,Bachelor'S,Employed,Widowed,Tier 2,Software/Tech,2021-01-05,4.99,Middle ($2.5k-$6k)
CUST-00260,50,50-64,Female,Associate,Employed,Married,Tier 2,Healthcare,2021-03-15,4.8,Middle ($2.5k-$6k)
CUST-00261,18,18-24,Male,Doctorate,Employed,Married,Tier 3,Retail/Hospitality,2023-10-20,2.2,Upper-Middle ($6k-$10k)
CUST-00262,36,35-49,Female,Master'S,Employed,Single,Tier 1,Healthcare,2024-02-15,1.88,Middle ($2.5k-$6k)
CUST-00263,19,18-24,Female,Associate,Self-Employed,Single,Tier 3,Education,2024-08-09,1.39,Middle ($2.5k-$6k)
CUST-00264,70,65+,Female,Master'S,Employed,Married,Tier 1,Education,2024-08-12,1.39,Upper-Middle ($6k-$10k)
CUST-00265,61,50-64,Female,Associate,Self-Employed,Single,Tier 2,Education,2020-05-02,5.66,Middle ($2.5k-$6k)
CUST-00266,43,35-49,Female,Bachelor'S,Employed,Single,Tier 1,Healthcare,2024-03-17,1.79,Upper-Middle ($6k-$10k)
CUST-00267,49,35-49,Female,Doctorate,Self-Employed,Widowed,Tier 3,Software/Tech,2023-01-10,2.97,Upper-Middle ($6k-$10k)
CUST-00268,23,18-24,Female,Associate,Employed,Divorced,Tier 1,Education,2024-10-05,1.24,Middle ($2.5k-$6k)
CUST-00269,49,35-49,Male,Bachelor'S,Employed,Single,Tier 2,Retail/Hospitality,2020-01-27,5.93,Middle ($2.5k-$6k)
CUST-00270,72,65+,Male,Associate,Retired,Married,Tier 3,Retired,2019-10-05,6.24,Middle ($2.5k-$6k)
CUST-00271,21,18-24,Male,Associate,Student,Divorced,Tier 2,Student,2019-05-24,6.61,Low (<$2.5k)
CUST-00272,72,65+,Male,Bachelor'S,Employed,Married,Tier 3,Trades/Manufacturing,2021-02-15,4.87,Upper-Middle ($6k-$10k)
CUST-00273,28,25-34,Male,Doctorate,Employed,Single,Tier 2,Education,2018-06-05,7.57,Upper-Middle ($6k-$10k)
CUST-00274,73,65+,Male,Bachelor'S,Employed,Single,Tier 1,Trades/Manufacturing,2024-10-21,1.19,Middle ($2.5k-$6k)
CUST-00275,34,25-34,Female,Master'S,Employed,Single,Tier 2,Education,2021-02-04,4.9,Upper-Middle ($6k-$10k)
CUST-00276,55,50-64,Male,Master'S,Employed,Married,Tier 1,Education,2021-12-11,4.05,Middle ($2.5k-$6k)
CUST-00277,41,35-49,Female,Associate,Employed,Married,Tier 1,Software/Tech,2019-05-20,6.62,Upper-Middle ($6k-$10k)
CUST-00278,22,18-24,Male,Bachelor'S,Employed,Married,Tier 2,Healthcare,2022-01-04,3.99,Middle ($2.5k-$6k)
CUST-00279,69,65+,Male,Bachelor'S,Retired,Married,Tier 3,Retired,2023-03-08,2.82,Middle ($2.5k-$6k)
CUST-00280,51,50-64,Male,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2022-07-27,3.43,Middle ($2.5k-$6k)
CUST-00281,23,18-24,Male,High School,Employed,Single,Tier 1,Trades/Manufacturing,2024-03-25,1.77,Middle ($2.5k-$6k)
CUST-00282,39,35-49,Female,Doctorate,Employed,Single,Tier 3,Healthcare,2023-08-18,2.37,High (>$10k)
CUST-00283,28,25-34,Female,Bachelor'S,Employed,Married,Tier 2,Retail/Hospitality,2020-08-19,5.37,Middle ($2.5k-$6k)
CUST-00284,65,65+,Male,Bachelor'S,Retired,Married,Tier 2,Retired,2018-10-27,7.18,Middle ($2.5k-$6k)
CUST-00285,33,25-34,Male,Bachelor'S,Employed,Single,Tier 3,Education,2023-03-12,2.81,Upper-Middle ($6k-$10k)
CUST-00286,50,50-64,Male,High School,Employed,Single,Tier 2,Healthcare,2024-07-12,1.47,Middle ($2.5k-$6k)
CUST-00287,26,25-34,Female,Bachelor'S,Employed,Married,Tier 3,Healthcare,2023-12-20,2.03,Middle ($2.5k-$6k)
CUST-00288,23,18-24,Female,Master'S,Employed,Single,Tier 2,Education,2023-08-29,2.34,Middle ($2.5k-$6k)
CUST-00289,33,25-34,Female,Master'S,Employed,Married,Tier 2,Healthcare,2019-11-05,6.15,Middle ($2.5k-$6k)
CUST-00290,46,35-49,Female,Associate,Employed,Married,Tier 2,Education,2022-06-05,3.57,Middle ($2.5k-$6k)
CUST-00291,20,18-24,Female,Bachelor'S,Employed,Married,Tier 2,Education,2018-12-11,7.06,Middle ($2.5k-$6k)
CUST-00292,37,35-49,Male,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2019-10-07,6.23,Middle ($2.5k-$6k)
CUST-00293,53,50-64,Male,Associate,Employed,Divorced,Tier 1,Software/Tech,2018-12-03,7.08,Middle ($2.5k-$6k)
CUST-00294,36,35-49,Female,High School,Employed,Single,Tier 1,Healthcare,2021-01-08,4.98,Low (<$2.5k)
CUST-00295,43,35-49,Female,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2023-06-13,2.55,Upper-Middle ($6k-$10k)
CUST-00296,20,18-24,Female,Bachelor'S,Self-Employed,Single,Tier 2,Other,2022-11-01,3.16,Middle ($2.5k-$6k)
CUST-00297,36,35-49,Female,High School,Employed,Widowed,Tier 2,Trades/Manufacturing,2022-11-18,3.12,Middle ($2.5k-$6k)
CUST-00298,37,35-49,Male,High School,Self-Employed,Single,Tier 2,Management/Executive,2019-08-17,6.37,Upper-Middle ($6k-$10k)
CUST-00299,49,35-49,Female,High School,Employed,Divorced,Tier 3,Trades/Manufacturing,2024-04-04,1.74,Middle ($2.5k-$6k)
CUST-00300,24,18-24,Female,Associate,Employed,Single,Tier 2,Software/Tech,2022-07-12,3.47,Middle ($2.5k-$6k)
CUST-00301,69,65+,Male,Bachelor'S,Retired,Single,Tier 1,Retired,2023-08-13,2.38,Upper-Middle ($6k-$10k)
CUST-00302,58,50-64,Female,Associate,Self-Employed,Married,Tier 1,Software/Tech,2020-02-25,5.85,Upper-Middle ($6k-$10k)
CUST-00303,50,50-64,Female,Associate,Employed,Married,Tier 1,Management/Executive,2023-12-04,2.08,Middle ($2.5k-$6k)
CUST-00304,57,50-64,Male,Master'S,Employed,Married,Tier 3,Trades/Manufacturing,2022-07-04,3.49,Upper-Middle ($6k-$10k)
CUST-00305,56,50-64,Male,High School,Employed,Single,Tier 2,Software/Tech,2019-10-09,6.23,Middle ($2.5k-$6k)
CUST-00306,35,35-49,Male,Bachelor'S,Employed,Divorced,Tier 3,Education,2018-07-22,7.44,Middle ($2.5k-$6k)
CUST-00307,57,50-64,Female,Doctorate,Unemployed,Single,Tier 1,Unemployed,2019-10-17,6.21,Low (<$2.5k)
CUST-00308,18,18-24,Male,Bachelor'S,Employed,Single,Tier 2,Finance/Banking,2022-05-17,3.62,Upper-Middle ($6k-$10k)
CUST-00309,28,25-34,Female,Bachelor'S,Employed,Married,Tier 2,Retail/Hospitality,2021-01-06,4.98,Middle ($2.5k-$6k)
CUST-00310,45,35-49,Female,Bachelor'S,Employed,Single,Tier 3,Software/Tech,2019-06-19,6.54,Upper-Middle ($6k-$10k)
CUST-00311,74,65+,Male,High School,Employed,Married,Tier 2,Software/Tech,2024-12-28,1.01,Middle ($2.5k-$6k)
CUST-00312,42,35-49,Female,Bachelor'S,Employed,Married,Tier 2,Education,2019-11-07,6.15,Middle ($2.5k-$6k)
CUST-00313,67,65+,Non-Binary,Bachelor'S,Retired,Widowed,Tier 3,Retired,2024-05-14,1.63,Upper-Middle ($6k-$10k)
CUST-00314,40,35-49,Male,High School,Employed,Married,Tier 3,Finance/Banking,2018-10-07,7.23,Middle ($2.5k-$6k)
CUST-00315,48,35-49,Male,Bachelor'S,Employed,Married,Tier 1,Trades/Manufacturing,2021-03-24,4.77,Middle ($2.5k-$6k)
CUST-00316,47,35-49,Female,Master'S,Employed,Married,Tier 2,Retail/Hospitality,2020-11-06,5.15,Upper-Middle ($6k-$10k)
CUST-00317,59,50-64,Female,High School,Employed,Single,Tier 1,Education,2022-08-14,3.38,Middle ($2.5k-$6k)
CUST-00318,52,50-64,Male,Bachelor'S,Employed,Married,Tier 3,Healthcare,2024-07-02,1.5,Upper-Middle ($6k-$10k)
CUST-00319,24,18-24,Male,Bachelor'S,Employed,Single,Tier 3,Finance/Banking,2022-07-22,3.44,Middle ($2.5k-$6k)
CUST-00320,33,25-34,Male,Master'S,Employed,Single,Tier 2,Retail/Hospitality,2018-05-05,7.66,Upper-Middle ($6k-$10k)
CUST-00321,43,35-49,Non-Binary,Master'S,Employed,Married,Tier 3,Retail/Hospitality,2024-08-29,1.34,Upper-Middle ($6k-$10k)
CUST-00322,65,65+,Male,Bachelor'S,Retired,Married,Tier 2,Retired,2019-01-13,6.97,Middle ($2.5k-$6k)
CUST-00323,74,65+,Female,Associate,Retired,Single,Tier 2,Retired,2020-03-28,5.76,Upper-Middle ($6k-$10k)
CUST-00324,69,65+,Female,High School,Retired,Married,Tier 2,Retired,2021-12-15,4.04,Middle ($2.5k-$6k)
CUST-00325,66,65+,Male,Associate,Retired,Divorced,Tier 2,Retired,2023-04-03,2.75,Middle ($2.5k-$6k)
CUST-00326,19,18-24,Female,Bachelor'S,Student,Single,Tier 3,Student,2021-02-07,4.9,Low (<$2.5k)
CUST-00327,18,18-24,Male,Bachelor'S,Student,Married,Tier 1,Student,2023-10-05,2.24,Low (<$2.5k)
CUST-00328,65,65+,Female,Doctorate,Retired,Single,Tier 3,Retired,2020-04-03,5.74,High (>$10k)
CUST-00329,29,25-34,Male,Bachelor'S,Employed,Married,Tier 2,Finance/Banking,2023-09-22,2.28,Middle ($2.5k-$6k)
CUST-00330,22,18-24,Female,Bachelor'S,Employed,Married,Tier 2,Education,2019-10-22,6.19,Middle ($2.5k-$6k)
CUST-00331,54,50-64,Female,Bachelor'S,Employed,Married,Tier 1,Healthcare,2022-12-09,3.06,Upper-Middle ($6k-$10k)
CUST-00332,49,35-49,Male,High School,Employed,Single,Tier 2,Management/Executive,2020-05-26,5.6,Middle ($2.5k-$6k)
CUST-00333,72,65+,Male,Bachelor'S,Employed,Married,Tier 3,Education,2021-06-04,4.57,Upper-Middle ($6k-$10k)
CUST-00334,26,25-34,Male,Bachelor'S,Unemployed,Married,Tier 2,Unemployed,2019-12-31,6.0,Low (<$2.5k)
CUST-00335,58,50-64,Male,Doctorate,Employed,Single,Tier 2,Finance/Banking,2021-07-17,4.46,High (>$10k)
CUST-00336,52,50-64,Female,Associate,Employed,Single,Tier 2,Healthcare,2024-04-02,1.75,Middle ($2.5k-$6k)
CUST-00337,36,35-49,Female,Doctorate,Employed,Married,Tier 2,Trades/Manufacturing,2021-01-28,4.92,High (>$10k)
CUST-00338,65,65+,Male,Bachelor'S,Retired,Single,Tier 2,Retired,2022-05-31,3.59,Middle ($2.5k-$6k)
CUST-00339,33,25-34,Female,High School,Employed,Single,Tier 2,Management/Executive,2021-04-27,4.68,Middle ($2.5k-$6k)
CUST-00340,20,18-24,Female,High School,Employed,Single,Tier 3,Software/Tech,2018-12-19,7.03,Middle ($2.5k-$6k)
CUST-00341,37,35-49,Female,High School,Employed,Single,Tier 3,Healthcare,2019-09-29,6.26,Upper-Middle ($6k-$10k)
CUST-00342,41,35-49,Male,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2021-05-24,4.61,Upper-Middle ($6k-$10k)
CUST-00343,71,65+,Male,High School,Self-Employed,Married,Tier 2,Software/Tech,2020-08-26,5.35,Middle ($2.5k-$6k)
CUST-00344,73,65+,Male,Bachelor'S,Employed,Single,Tier 2,Healthcare,2019-02-12,6.88,High (>$10k)
CUST-00345,50,50-64,Female,Doctorate,Self-Employed,Married,Tier 1,Education,2018-07-16,7.46,High (>$10k)
CUST-00346,41,35-49,Male,Bachelor'S,Self-Employed,Married,Tier 3,Finance/Banking,2019-08-14,6.38,Upper-Middle ($6k-$10k)
CUST-00347,69,65+,Male,Bachelor'S,Retired,Married,Tier 1,Retired,2024-10-12,1.22,Upper-Middle ($6k-$10k)
CUST-00348,28,25-34,Male,High School,Employed,Divorced,Tier 1,Finance/Banking,2020-08-06,5.4,Middle ($2.5k-$6k)
CUST-00349,66,65+,Female,Bachelor'S,Retired,Married,Tier 1,Retired,2024-05-12,1.64,Upper-Middle ($6k-$10k)
CUST-00350,25,25-34,Male,Associate,Self-Employed,Single,Tier 3,Education,2023-02-14,2.88,Low (<$2.5k)
CUST-00351,53,50-64,Male,Master'S,Employed,Single,Tier 2,Software/Tech,2022-10-16,3.21,High (>$10k)
CUST-00352,55,50-64,Male,High School,Self-Employed,Married,Tier 1,Healthcare,2020-07-17,5.46,Middle ($2.5k-$6k)
CUST-00353,57,50-64,Male,Bachelor'S,Employed,Divorced,Tier 2,Trades/Manufacturing,2024-11-28,1.09,Upper-Middle ($6k-$10k)
CUST-00354,37,35-49,Female,Bachelor'S,Self-Employed,Single,Tier 1,Retail/Hospitality,2020-05-27,5.6,Middle ($2.5k-$6k)
CUST-00355,52,50-64,Male,Bachelor'S,Employed,Divorced,Tier 1,Finance/Banking,2022-08-20,3.36,High (>$10k)
CUST-00356,65,65+,Male,Master'S,Self-Employed,Single,Tier 3,Other,2019-01-11,6.97,Upper-Middle ($6k-$10k)
CUST-00357,42,35-49,Female,High School,Employed,Single,Tier 3,Trades/Manufacturing,2018-01-11,7.97,Middle ($2.5k-$6k)
CUST-00358,52,50-64,Male,Associate,Employed,Divorced,Tier 3,Healthcare,2020-05-18,5.62,Upper-Middle ($6k-$10k)
CUST-00359,42,35-49,Male,Bachelor'S,Employed,Single,Tier 1,Other,2022-07-01,3.5,Middle ($2.5k-$6k)
CUST-00360,46,35-49,Female,Bachelor'S,Employed,Married,Tier 2,Healthcare,2019-07-16,6.46,Upper-Middle ($6k-$10k)
CUST-00361,35,35-49,Male,Bachelor'S,Self-Employed,Single,Tier 1,Healthcare,2022-08-06,3.4,Middle ($2.5k-$6k)
CUST-00362,63,50-64,Male,High School,Employed,Single,Tier 2,Retail/Hospitality,2023-12-20,2.03,Middle ($2.5k-$6k)
CUST-00363,35,35-49,Male,Bachelor'S,Employed,Married,Tier 3,Finance/Banking,2024-05-24,1.6,Upper-Middle ($6k-$10k)
CUST-00364,19,18-24,Female,Doctorate,Employed,Widowed,Tier 1,Management/Executive,2019-03-12,6.81,Upper-Middle ($6k-$10k)
CUST-00365,71,65+,Female,Bachelor'S,Employed,Married,Tier 2,Trades/Manufacturing,2023-01-28,2.92,Upper-Middle ($6k-$10k)
CUST-00366,52,50-64,Female,Master'S,Employed,Single,Tier 2,Software/Tech,2022-10-04,3.24,Upper-Middle ($6k-$10k)
CUST-00367,33,25-34,Female,Bachelor'S,Self-Employed,Married,Tier 2,Software/Tech,2019-08-29,6.34,Middle ($2.5k-$6k)
CUST-00368,58,50-64,Male,High School,Employed,Single,Tier 1,Finance/Banking,2023-04-21,2.7,Middle ($2.5k-$6k)
CUST-00369,53,50-64,Male,High School,Employed,Married,Tier 1,Trades/Manufacturing,2023-08-07,2.4,Upper-Middle ($6k-$10k)
CUST-00370,50,50-64,Female,Bachelor'S,Self-Employed,Married,Tier 2,Finance/Banking,2021-11-06,4.15,Upper-Middle ($6k-$10k)
CUST-00371,21,18-24,Female,Bachelor'S,Student,Single,Tier 2,Student,2022-11-03,3.16,Low (<$2.5k)
CUST-00372,50,50-64,Male,Bachelor'S,Employed,Married,Tier 2,Healthcare,2021-09-10,4.31,Middle ($2.5k-$6k)
CUST-00373,31,25-34,Female,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2021-01-09,4.97,Middle ($2.5k-$6k)
CUST-00374,38,35-49,Male,Doctorate,Employed,Married,Tier 1,Education,2022-02-19,3.86,Middle ($2.5k-$6k)
CUST-00375,65,65+,Male,Bachelor'S,Employed,Divorced,Tier 3,Retail/Hospitality,2023-09-18,2.29,Middle ($2.5k-$6k)
CUST-00376,37,35-49,Male,Bachelor'S,Employed,Single,Tier 1,Management/Executive,2022-11-05,3.15,Upper-Middle ($6k-$10k)
CUST-00377,73,65+,Male,Associate,Self-Employed,Single,Tier 2,Software/Tech,2020-09-13,5.3,Middle ($2.5k-$6k)
CUST-00378,25,25-34,Female,Bachelor'S,Employed,Married,Tier 2,Education,2022-12-29,3.01,Middle ($2.5k-$6k)
CUST-00379,24,18-24,Female,Master'S,Employed,Married,Tier 1,Other,2020-06-21,5.53,Middle ($2.5k-$6k)
CUST-00380,20,18-24,Male,High School,Student,Single,Tier 2,Student,2023-02-21,2.86,Low (<$2.5k)
CUST-00381,34,25-34,Male,Doctorate,Employed,Single,Tier 3,Finance/Banking,2024-02-04,1.91,High (>$10k)
CUST-00382,50,50-64,Female,Doctorate,Employed,Married,Tier 1,Management/Executive,2021-01-16,4.96,High (>$10k)
CUST-00383,65,65+,Male,Bachelor'S,Retired,Single,Tier 2,Retired,2018-11-01,7.16,Upper-Middle ($6k-$10k)
CUST-00384,29,25-34,Female,Associate,Employed,Married,Tier 1,Education,2024-12-18,1.03,Middle ($2.5k-$6k)
CUST-00385,68,65+,Male,High School,Retired,Single,Tier 3,Retired,2022-01-28,3.92,Middle ($2.5k-$6k)
CUST-00386,39,35-49,Female,Associate,Employed,Married,Tier 1,Retail/Hospitality,2024-05-12,1.64,Middle ($2.5k-$6k)
CUST-00387,72,65+,Male,High School,Retired,Married,Tier 1,Retired,2019-04-03,6.75,Middle ($2.5k-$6k)
CUST-00388,39,35-49,Male,Bachelor'S,Unemployed,Married,Tier 1,Unemployed,2020-08-23,5.36,Low (<$2.5k)
CUST-00389,63,50-64,Male,High School,Employed,Single,Tier 2,Retail/Hospitality,2020-08-01,5.42,Middle ($2.5k-$6k)
CUST-00390,47,35-49,Male,Bachelor'S,Self-Employed,Married,Tier 2,Retail/Hospitality,2020-10-13,5.22,Middle ($2.5k-$6k)
CUST-00391,55,50-64,Male,Associate,Employed,Single,Tier 2,Software/Tech,2018-05-16,7.63,Upper-Middle ($6k-$10k)
CUST-00392,55,50-64,Female,High School,Employed,Single,Tier 2,Other,2020-12-03,5.08,Low (<$2.5k)
CUST-00393,62,50-64,Male,Bachelor'S,Employed,Single,Tier 3,Healthcare,2021-09-03,4.33,Upper-Middle ($6k-$10k)
CUST-00394,68,65+,Male,Doctorate,Retired,Single,Tier 2,Retired,2018-04-18,7.7,Upper-Middle ($6k-$10k)
CUST-00395,71,65+,Female,Bachelor'S,Employed,Divorced,Tier 2,Management/Executive,2024-07-14,1.46,High (>$10k)
CUST-00396,25,25-34,Female,Bachelor'S,Self-Employed,Married,Tier 1,Education,2021-01-11,4.97,Middle ($2.5k-$6k)
CUST-00397,44,35-49,Non-Binary,Bachelor'S,Employed,Divorced,Tier 2,Retail/Hospitality,2021-12-13,4.05,Middle ($2.5k-$6k)
CUST-00398,44,35-49,Female,Bachelor'S,Employed,Single,Tier 3,Finance/Banking,2024-09-25,1.26,Upper-Middle ($6k-$10k)
CUST-00399,51,50-64,Male,Master'S,Employed,Married,Tier 3,Education,2021-07-09,4.48,Upper-Middle ($6k-$10k)
CUST-00400,38,35-49,Female,High School,Employed,Single,Tier 2,Trades/Manufacturing,2021-01-25,4.93,Middle ($2.5k-$6k)
CUST-00401,47,35-49,Female,Master'S,Employed,Single,Tier 3,Other,2020-03-28,5.76,Upper-Middle ($6k-$10k)
CUST-00402,50,50-64,Female,Associate,Employed,Married,Tier 2,Software/Tech,2020-06-07,5.57,Middle ($2.5k-$6k)
CUST-00403,45,35-49,Male,Master'S,Employed,Married,Tier 3,Software/Tech,2018-03-02,7.83,Upper-Middle ($6k-$10k)
CUST-00404,64,50-64,Male,Associate,Employed,Single,Tier 3,Education,2019-07-16,6.46,Middle ($2.5k-$6k)
CUST-00405,50,50-64,Male,Master'S,Employed,Single,Tier 1,Software/Tech,2023-10-25,2.18,High (>$10k)
CUST-00406,22,18-24,Female,Doctorate,Employed,Single,Tier 2,Education,2021-06-08,4.56,Upper-Middle ($6k-$10k)
CUST-00407,65,65+,Female,High School,Retired,Single,Tier 1,Retired,2024-12-21,1.03,Low (<$2.5k)
CUST-00408,36,35-49,Female,Doctorate,Self-Employed,Married,Tier 1,Software/Tech,2018-12-02,7.08,Upper-Middle ($6k-$10k)
CUST-00409,21,18-24,Male,High School,Student,Single,Tier 2,Student,2024-10-21,1.19,Low (<$2.5k)
CUST-00410,52,50-64,Female,High School,Employed,Married,Tier 1,Software/Tech,2024-11-22,1.11,Middle ($2.5k-$6k)
CUST-00411,66,65+,Female,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2024-07-30,1.42,Upper-Middle ($6k-$10k)
